track_id,gt_family,cluster_id,side,center_lat,center_lon,n_beams,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ClusterTemporalSpanYears,ValidRegression,U_position_m,U_NSM_m,U_EPR_myr,first_date,last_date,initial_cycles,used_cycles
1295,gt2,R,R,70.02614214159219,-145.24669632843938,8,-129.0,292.0,-30.59,1.69,0.0,120.61,74.49,1544.0,4.23,True,4.8,6.79,1.61,2020-12-17 00:00:00,2025-03-10 00:00:00,8,8
1295,gt3,L,L,70.01922147426295,-145.3323934664846,12,121.0,258.0,20.35,22.31,0.3,67.5,24.12,2179.0,5.97,True,4.8,6.79,1.14,2019-03-23 00:00:00,2025-03-10 00:00:00,12,12
1295,gt3,R,R,70.01937018210215,-145.33480673622267,11,170.0,237.0,28.48,27.27,0.34,65.84,28.95,2179.0,5.97,True,4.8,6.79,1.14,2019-03-23 00:00:00,2025-03-10 00:00:00,11,11
1303,gt2,L,L,69.94499456789244,-162.53204150482347,11,-10.0,75.0,-1.59,-1.09,0.01,19.0,7.17,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,11,11
1303,gt2,R,R,69.94501664126761,-162.5296802798391,13,-28.0,167.0,-4.47,-3.19,0.03,39.41,12.29,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,13,13
1303,gt3,L,L,69.98935186728916,-162.46269055951146,11,38.0,287.0,6.16,-2.62,0.0,91.55,34.22,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,11,11
1303,gt3,R,R,69.9893493746069,-162.4602216199,11,114.0,138.0,18.41,11.54,0.23,46.36,15.76,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,11,11
1318,gt1,L,L,71.01838028362485,-157.32029496637904,13,-48.0,161.0,-9.21,-10.99,0.11,56.28,20.63,1907.0,5.22,True,4.8,6.79,1.3,2019-09-22 00:00:00,2024-12-11 00:00:00,13,13
1318,gt1,R,R,71.01848990721565,-157.31751672740583,14,330.0,330.0,53.07,11.47,0.07,89.89,26.59,2271.0,6.22,True,4.8,6.79,1.09,2019-03-24 00:00:00,2025-06-11 00:00:00,14,14
1318,gt2,L,L,71.05259975506031,-157.24418211728738,13,438.0,514.0,76.6,25.35,0.1,143.48,50.58,2089.0,5.72,True,4.8,6.79,1.19,2019-03-24 00:00:00,2024-12-11 00:00:00,13,13
1318,gt2,R,R,71.05273973524022,-157.24161783208058,14,171.0,378.0,29.87,8.22,0.01,131.53,43.99,2089.0,5.72,True,4.8,6.79,1.19,2019-03-24 00:00:00,2024-12-11 00:00:00,14,14
1318,gt3,L,L,71.0954082402178,-157.17095349915465,12,-241.0,466.0,-44.06,-14.19,0.03,138.2,52.57,1998.0,5.47,True,4.8,6.79,1.24,2019-03-24 00:00:00,2024-09-11 00:00:00,12,12
1318,gt3,R,R,71.09537725935171,-157.1678396390444,13,465.0,465.0,74.81,5.61,0.01,149.55,47.91,2271.0,6.22,True,4.8,6.79,1.09,2019-03-24 00:00:00,2025-06-11 00:00:00,13,13
1341,gt2,L,L,70.43871801249162,-151.5771602476774,17,267.0,303.0,39.72,-0.08,0.0,96.54,23.3,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,17,17
1341,gt2,R,R,70.43884511353313,-151.5795444447748,18,238.0,283.0,35.45,-3.66,0.01,93.86,21.29,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,18,18
1341,gt3,L,L,70.43590760422255,-151.66573287396346,18,-2.0,54.0,-0.29,-1.49,0.04,17.5,3.97,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,18,18
1341,gt3,R,R,70.4359496425223,-151.66811664929,19,10.0,76.0,1.46,2.02,0.08,15.66,3.53,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,19,19
1348,gt1,L,L,70.05868560535957,-145.52608897127237,11,20.0,71.0,3.83,4.33,0.17,17.57,7.18,1907.0,5.22,True,4.8,6.79,1.3,2019-09-24 00:00:00,2024-12-13 00:00:00,11,11
1348,gt1,R,R,70.05878331934775,-145.5235420672439,14,156.0,297.0,27.22,5.9,0.03,64.6,21.53,2089.0,5.72,True,4.8,6.79,1.19,2019-09-24 00:00:00,2025-06-13 00:00:00,14,14
1348,gt2,L,L,70.03344549765264,-145.43114235506354,13,-64.0,277.0,-11.25,-4.02,0.01,78.12,26.99,2089.0,5.72,True,4.8,6.79,1.19,2019-09-24 00:00:00,2025-06-13 00:00:00,13,13
1348,gt2,R,R,70.0335776072019,-145.42851399405566,11,-175.0,301.0,-30.67,-7.06,0.02,104.91,39.23,2089.0,5.72,True,4.8,6.79,1.19,2019-09-24 00:00:00,2025-06-13 00:00:00,11,11
1348,gt3,L,L,70.0197977768289,-145.34248873659982,7,13.0,152.0,2.53,7.09,0.06,52.59,31.11,1907.0,5.22,True,4.8,6.79,1.3,2019-09-24 00:00:00,2024-12-13 00:00:00,7,7
1348,gt3,R,R,70.01998520803515,-145.3381997596148,3,-20.0,158.0,-4.92,-4.92,0.01,121.4,548.35,1453.0,3.98,True,4.8,6.79,1.71,2020-12-21 00:00:00,2024-12-13 00:00:00,3,3
1356,gt1,L,L,70.13587056604881,-145.89615646278796,12,11.0,236.0,1.86,14.83,0.2,52.17,20.75,2089.0,5.72,True,4.8,6.79,1.19,2019-12-24 00:00:00,2025-09-12 00:00:00,12,12
1356,gt1,R,R,70.13592915062439,-145.89847509572883,14,-23.0,131.0,-3.87,3.58,0.03,38.11,11.86,2180.0,5.97,True,4.8,6.79,1.14,2019-09-24 00:00:00,2025-09-12 00:00:00,14,14
1356,gt2,L,L,70.14331755379578,-145.97959189030627,15,-5.0,81.0,-0.78,0.9,0.01,20.49,5.85,2270.0,6.21,True,4.8,6.79,1.09,2019-06-26 00:00:00,2025-09-12 00:00:00,15,15
1356,gt2,R,R,70.14342123768154,-145.98196287901547,15,19.0,144.0,3.0,-3.13,0.04,35.16,9.77,2270.0,6.21,True,4.8,6.79,1.09,2019-06-26 00:00:00,2025-09-12 00:00:00,15,15
1356,gt3,L,L,70.14550628633111,-146.0650675626345,12,16.0,118.0,2.71,-0.63,0.0,30.6,10.36,2179.0,5.97,True,4.8,6.79,1.14,2019-06-26 00:00:00,2025-06-13 00:00:00,12,12
1356,gt3,R,R,70.14557846498758,-146.06743861791023,15,7.0,90.0,1.18,-1.39,0.01,27.73,7.7,2270.0,6.21,True,4.8,6.79,1.09,2019-06-26 00:00:00,2025-09-12 00:00:00,15,15
1364,gt1,L,L,69.32272686628023,-163.1728872824723,15,-31.0,143.0,-4.79,6.62,0.13,33.62,10.11,2361.0,6.46,True,4.8,6.79,1.05,2019-06-26 00:00:00,2025-12-12 00:00:00,15,15
1364,gt1,R,R,69.32288281112172,-163.17060833977206,13,26.0,68.0,4.69,6.81,0.46,13.56,4.87,1998.0,5.47,True,4.8,6.79,1.24,2019-06-26 00:00:00,2024-12-14 00:00:00,13,13
0137,gt2,L,L,70.88583233876092,-153.74122933657546,15,-140.0,173.0,-23.45,-22.08,0.75,23.42,7.54,2179.0,5.97,True,4.8,6.79,1.14,2019-04-07 00:00:00,2025-03-25 00:00:00,15,15
0137,gt2,R,R,70.88593632758834,-153.74368180557008,17,-140.0,141.0,-23.38,-15.44,0.56,25.39,7.48,2179.0,5.97,True,4.8,6.79,1.14,2019-04-07 00:00:00,2025-03-25 00:00:00,17,17
0137,gt3,L,L,70.8839745168871,-153.8315689062359,13,-80.0,82.0,-14.02,-12.01,0.83,9.88,3.61,2089.0,5.72,True,4.8,6.79,1.19,2019-04-07 00:00:00,2024-12-25 00:00:00,13,13
0137,gt3,R,R,70.88401634741761,-153.83400672251392,16,-84.0,84.0,-14.05,-12.1,0.85,9.09,2.87,2179.0,5.97,True,4.8,6.79,1.14,2019-04-07 00:00:00,2025-03-25 00:00:00,16,16
1379,gt2,L,L,70.84445028947057,-157.9398571518441,10,-19.0,124.0,-2.9,2.69,0.04,34.11,11.03,2452.0,6.71,True,4.8,6.79,1.01,2019-03-28 00:00:00,2025-12-13 00:00:00,10,10
1379,gt2,R,R,70.84445800499408,-157.9368022969396,10,-12.0,113.0,-2.07,-4.55,0.09,33.81,11.64,2179.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-13 00:00:00,10,10
1379,gt3,L,L,70.85833881417545,-157.85580109128975,10,-22.0,120.0,-3.28,1.51,0.01,39.94,13.19,2452.0,6.71,True,4.8,6.79,1.01,2019-03-28 00:00:00,2025-12-13 00:00:00,10,10
1379,gt3,R,R,70.8584458667486,-157.85290577815678,9,-19.0,85.0,-3.14,-2.67,0.05,28.96,10.52,2179.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-13 00:00:00,9,9
1387,gt1,L,L,70.86667891827264,-157.8108436694479,11,3.0,117.0,0.49,-2.84,0.03,37.07,12.92,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,11,11
1387,gt1,R,R,70.86663647371778,-157.81323903725416,11,1.0,44.0,0.22,-1.15,0.04,11.57,4.07,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,11,11
1387,gt2,L,L,70.84893418653513,-157.90717224757705,13,0.0,79.0,-0.06,-1.22,0.01,26.31,7.85,2452.0,6.71,True,4.8,6.79,1.01,2019-03-29 00:00:00,2025-12-14 00:00:00,13,13
1387,gt2,R,R,70.84899157262568,-157.90960706877425,11,5.0,28.0,0.86,-0.64,0.03,8.56,3.01,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,11,11
1387,gt3,L,L,70.83555725310632,-158.00171051204657,11,-5.0,225.0,-0.76,11.82,0.2,50.97,17.56,2180.0,5.97,True,4.8,6.79,1.14,2019-12-26 00:00:00,2025-12-14 00:00:00,11,11
1387,gt3,R,R,70.83541808784504,-158.00420491160438,10,3.0,44.0,0.46,0.71,0.01,11.91,5.16,1998.0,5.47,True,4.8,6.79,1.24,2019-12-26 00:00:00,2025-06-15 00:00:00,10,10
0015,gt2,L,L,70.8153867155461,-152.2117580823204,15,-167.0,186.0,-24.94,-21.4,0.67,36.05,8.94,2452.0,6.71,True,4.8,6.79,1.01,2019-03-30,2025-12-15,15,15
0015,gt2,R,R,70.81547172393827,-152.21422055129506,19,-306.0,307.0,-45.65,-26.7,0.3,92.85,21.11,2452.0,6.71,True,4.8,6.79,1.01,2019-03-30,2025-12-15,19,19
0152,gt2,L,L,70.33829485781355,-148.2425599649515,15,-70.0,130.0,-11.25,-4.0,0.06,33.08,9.47,2270.0,6.21,True,4.8,6.79,1.09,2019-04-08 00:00:00,2025-06-25 00:00:00,15,15
0152,gt2,R,R,70.33857873521714,-148.2448656110685,13,-85.0,161.0,-13.68,-5.66,0.04,61.42,17.43,2270.0,6.21,True,4.8,6.79,1.09,2019-04-08 00:00:00,2025-06-25 00:00:00,13,13
0167,gt2,L,L,70.01766136145073,-142.6526691046749,14,-128.0,132.0,-19.82,-11.65,0.35,32.57,9.91,2361.0,6.46,True,4.8,6.79,1.05,2019-04-09 00:00:00,2025-09-25 00:00:00,14,14
0167,gt2,R,R,70.01777738920028,-142.65504638875677,14,-75.0,132.0,-11.55,-10.37,0.27,36.96,10.67,2361.0,6.46,True,4.8,6.79,1.05,2019-04-09 00:00:00,2025-09-25 00:00:00,14,14
0167,gt3,L,L,70.0370007519334,-142.73157853080008,11,150.0,245.0,24.06,12.21,0.09,80.86,28.76,2270.0,6.21,True,4.8,6.79,1.09,2019-04-09 00:00:00,2025-06-26 00:00:00,11,11
0167,gt3,R,R,70.03725204087887,-142.7338205434385,10,-4.0,47.0,-0.68,-2.71,0.23,10.79,4.04,2179.0,5.97,True,4.8,6.79,1.14,2019-04-09 00:00:00,2025-03-27 00:00:00,10,10
0205,gt1,L,L,70.40472419799029,-148.77505341761955,2,57.0,57.0,,,,,,91.0,0.25,False,4.8,6.79,,2020-10-07 00:00:00,2021-01-06 00:00:00,2,2
0205,gt1,R,R,70.4049392274477,-148.77093121055427,11,19.0,194.0,3.21,-3.44,0.01,72.87,23.5,2179.0,5.97,True,4.8,6.79,1.14,2020-01-09 00:00:00,2025-12-27 00:00:00,11,11
0205,gt2,L,L,70.4046889278628,-148.6852860746861,2,512.0,512.0,294.21,,,,,636.0,1.74,False,4.8,6.79,3.9,2021-01-06 00:00:00,2022-10-04 00:00:00,2,2
0205,gt2,R,R,70.40467112552268,-148.6842844706549,2,270.0,270.0,155.13,,,,,636.0,1.74,False,4.8,6.79,3.9,2021-01-06 00:00:00,2022-10-04 00:00:00,2,2
0205,gt3,L,L,70.39737977229133,-148.5954219786345,1,,,,,,,,,,False,4.8,,,2021-01-06 00:00:00,2021-01-06 00:00:00,1,1
0205,gt3,R,R,70.39743125663833,-148.59490493691476,1,,,,,,,,,,False,4.8,,,2022-10-04 00:00:00,2022-10-04 00:00:00,1,1
0213,gt2,L,L,70.43504160169624,-148.98448845191535,2,318.0,318.0,79.9,,,,,1453.0,3.98,False,4.8,6.79,1.71,2020-10-08 00:00:00,2024-09-30 00:00:00,2,2
0213,gt2,R,R,70.43498621492368,-148.98694690171538,14,-117.0,472.0,-19.66,1.69,0.0,122.3,38.0,2180.0,5.97,True,4.8,6.79,1.14,2020-01-09 00:00:00,2025-12-28 00:00:00,14,14
0213,gt3,L,L,70.46333496020635,-149.06151473454943,2,117.0,117.0,29.51,,,,,1453.0,3.98,False,4.8,6.79,1.71,2020-10-08 00:00:00,2024-09-30 00:00:00,2,2
0213,gt3,R,R,70.46345805547578,-149.0638426377728,17,-39.0,249.0,-5.79,-2.66,0.0,87.2,21.91,2452.0,6.71,True,4.8,6.79,1.01,2019-04-12 00:00:00,2025-12-28 00:00:00,17,17
0022,gt1,L,L,70.17849849140337,-146.34934764205244,1,,,,,,,,,,False,4.8,,,2025-12-15 00:00:00,2025-12-15 00:00:00,1,1
0022,gt1,R,R,70.1785970403149,-146.34691169800956,1,,,,,,,,,,False,4.8,,,2025-12-15 00:00:00,2025-12-15 00:00:00,1,1
0228,gt2,L,L,70.0898868080124,-143.4046773715776,12,19.0,127.0,3.24,2.35,0.02,41.06,13.1,2180.0,5.97,True,4.8,6.79,1.14,2020-01-10 00:00:00,2025-12-29 00:00:00,12,12
0228,gt2,R,R,70.09003763256803,-143.40702275017355,13,18.0,136.0,2.86,-4.84,0.07,39.26,11.53,2271.0,6.22,True,4.8,6.79,1.09,2019-10-11 00:00:00,2025-12-29 00:00:00,13,13
0228,gt3,L,L,70.08683308004258,-143.49194836852044,9,-3.0,17.0,-0.57,-0.26,0.01,6.05,2.29,2180.0,5.97,True,4.8,6.79,1.14,2020-01-10 00:00:00,2025-12-29 00:00:00,9,9
0228,gt3,R,R,70.08697893527291,-143.49426299779657,10,15.0,133.0,2.46,4.32,0.04,49.35,17.6,2180.0,5.97,True,4.8,6.79,1.14,2020-01-10 00:00:00,2025-12-29 00:00:00,10,10
0236,gt1,L,L,70.32513221151912,-160.9461176166698,11,-28.0,71.0,-5.27,-4.24,0.12,21.37,8.81,1907.0,5.22,True,4.8,6.79,1.3,2020-01-11 00:00:00,2025-04-01 00:00:00,11,11
0236,gt1,R,R,70.32512188758253,-160.94344428253413,12,-46.0,74.0,-8.33,-1.48,0.02,18.45,6.83,1998.0,5.47,True,4.8,6.79,1.24,2020-01-11 00:00:00,2025-07-01 00:00:00,12,12
0236,gt2,L,L,70.33919688359371,-160.86431678636916,12,-28.0,150.0,-5.16,-1.63,0.01,43.55,16.11,1998.0,5.47,True,4.8,6.79,1.24,2020-01-11 00:00:00,2025-07-01 00:00:00,12,12
0236,gt2,R,R,70.33927025114878,-160.86169583168487,12,-94.0,169.0,-17.2,-5.46,0.05,45.19,16.72,1998.0,5.47,True,4.8,6.79,1.24,2020-01-11 00:00:00,2025-07-01 00:00:00,12,12
0236,gt3,L,L,70.36388363099678,-160.78638702482024,12,-100.0,148.0,-18.2,-8.69,0.16,37.73,13.96,1998.0,5.47,True,4.8,6.79,1.24,2020-01-11 00:00:00,2025-07-01 00:00:00,12,12
0236,gt3,R,R,70.36391831201216,-160.78363861175458,13,-147.0,147.0,-25.77,-9.96,0.19,40.02,13.49,2089.0,5.72,True,4.8,6.79,1.19,2020-01-11 00:00:00,2025-09-30 00:00:00,13,13
0244,gt1,L,L,70.28467554785877,-161.150588719628,11,-65.0,180.0,-11.38,-16.36,0.33,50.53,17.76,2089.0,5.72,True,4.8,6.79,1.19,2020-01-11 00:00:00,2025-09-30 00:00:00,11,11
0244,gt1,R,R,70.28468247695764,-161.15294946384694,11,-22.0,29.0,-3.81,-2.82,0.4,7.77,2.61,2089.0,5.72,True,4.8,6.79,1.19,2020-01-11 00:00:00,2025-09-30 00:00:00,11,11
0244,gt2,L,L,70.25958496503785,-161.24679313816517,9,-16.0,49.0,-2.83,-4.46,0.46,11.31,4.34,2089.0,5.72,True,4.8,6.79,1.19,2020-01-11 00:00:00,2025-09-30 00:00:00,9,9
0244,gt2,R,R,70.25955246341094,-161.24917175649605,12,-13.0,46.0,-2.31,-2.0,0.09,13.26,4.38,2089.0,5.72,True,4.8,6.79,1.19,2020-01-11 00:00:00,2025-09-30 00:00:00,12,12
0244,gt3,L,L,70.24673644381622,-161.33827812933765,1,,,,,,,,,,False,4.8,,,2024-10-02 00:00:00,2024-10-02 00:00:00,1,1
0244,gt3,R,R,70.24683660582097,-161.34055457501086,2,187.0,187.0,107.2,,,,,636.0,1.74,False,4.8,6.79,3.9,2023-01-05 00:00:00,2024-10-02 00:00:00,2,2
0266,gt1,L,L,70.4964734357236,-149.5895129232699,12,-411.0,468.0,-63.57,-25.06,0.23,107.75,31.98,2362.0,6.47,True,4.8,6.79,1.05,2019-01-14 00:00:00,2025-07-03 00:00:00,12,12
0266,gt1,R,R,70.49672191398821,-149.58389882766772,13,-18.0,71.0,-3.19,0.93,0.01,21.02,6.78,2089.0,5.72,True,4.8,6.79,1.19,2019-10-14 00:00:00,2025-07-03 00:00:00,13,13
0266,gt2,L,L,70.50621692855896,-149.50176007276397,13,-39.0,111.0,-6.53,-8.44,0.22,33.11,10.56,2179.0,5.97,True,4.8,6.79,1.14,2019-10-14 00:00:00,2025-10-01 00:00:00,13,13
0266,gt2,R,R,70.50638427229214,-149.49989003399392,14,-140.0,297.0,-23.5,-18.81,0.18,86.77,25.45,2179.0,5.97,True,4.8,6.79,1.14,2019-10-14 00:00:00,2025-10-01 00:00:00,14,14
0266,gt3,L,L,70.4896773253911,-149.41104484119978,12,-209.0,357.0,-33.58,-4.15,0.01,110.33,36.62,2271.0,6.22,True,4.8,6.79,1.09,2019-01-14 00:00:00,2025-04-03 00:00:00,12,12
0266,gt3,R,R,70.48975021134282,-149.4074919673005,15,-426.0,433.0,-63.4,-27.79,0.36,84.93,22.04,2452.0,6.71,True,4.8,6.79,1.01,2019-01-14 00:00:00,2025-10-01 00:00:00,15,15
0274,gt1,L,L,70.50397800652746,-149.6487680054159,12,-124.0,130.0,-22.69,-5.33,0.07,39.73,14.09,1998.0,5.47,True,4.8,6.79,1.24,2020-01-13 00:00:00,2025-07-03 00:00:00,12,12
0274,gt1,R,R,70.50409189245894,-149.6512052086795,1,,,,,,,,,,False,4.8,,,2023-01-07 00:00:00,2023-01-07 00:00:00,1,1
0274,gt3,L,L,70.49517162356517,-149.8280203591249,14,-55.0,374.0,-9.67,-13.91,0.08,91.17,29.28,2089.0,5.72,True,4.8,6.79,1.19,2019-10-14 00:00:00,2025-07-03 00:00:00,14,14
0274,gt3,R,R,70.49526247439012,-149.83032942074678,1,,,,,,,,,,False,4.8,,,2023-01-07 00:00:00,2023-01-07 00:00:00,1,1
0281,gt2,L,L,70.1334779257098,-143.6537307880708,10,-126.0,159.0,-21.17,-9.33,0.21,40.52,14.67,2180.0,5.97,True,4.8,6.79,1.14,2019-01-15 00:00:00,2025-01-03 00:00:00,10,10
0281,gt2,R,R,70.13368562398031,-143.651393672971,11,-135.0,171.0,-20.92,-8.42,0.18,42.92,13.65,2362.0,6.47,True,4.8,6.79,1.05,2019-01-15 00:00:00,2025-07-04 00:00:00,11,11
0289,gt2,L,L,70.03580647762719,-144.20294804158203,9,-22.0,47.0,-3.79,-1.06,0.02,14.04,6.25,2089.0,5.72,True,4.8,6.79,1.19,2019-10-15 00:00:00,2025-07-04 00:00:00,9,9
0289,gt2,R,R,70.03592186334097,-144.20526404686217,9,5.0,27.0,0.92,-0.01,0.0,9.46,3.93,2089.0,5.72,True,4.8,6.79,1.19,2019-10-15 00:00:00,2025-07-04 00:00:00,9,9
0297,gt1,L,L,70.26646985149897,-161.6991834618583,10,6.0,30.0,0.97,0.2,0.0,10.47,3.79,2089.0,5.72,True,4.8,6.79,1.19,2019-10-16 00:00:00,2025-07-05 00:00:00,10,10
0297,gt1,R,R,70.26659730463352,-161.69685653216968,12,8.0,65.0,1.45,3.32,0.14,16.55,5.73,2089.0,5.72,True,4.8,6.79,1.19,2019-10-16 00:00:00,2025-07-05 00:00:00,12,12
0297,gt2,L,L,70.24360399732058,-161.60835992833802,8,0.0,19.0,0.08,0.64,0.05,6.32,2.89,1907.0,5.22,True,4.8,6.79,1.3,2019-10-16 00:00:00,2025-01-04 00:00:00,8,8
0297,gt2,R,R,70.24371124685347,-161.6055111404853,12,-23.0,130.0,-3.82,4.03,0.04,46.53,14.28,2180.0,5.97,True,4.8,6.79,1.14,2019-10-16 00:00:00,2025-10-04 00:00:00,12,12
0297,gt3,L,L,70.2403902820838,-161.51993474190107,11,-15.0,204.0,-2.4,-8.6,0.14,52.97,15.97,2362.0,6.47,True,4.8,6.79,1.05,2019-01-16 00:00:00,2025-07-05 00:00:00,11,11
0297,gt3,R,R,70.24045158684855,-161.5176186731167,11,-195.0,368.0,-34.09,-9.59,0.02,129.77,46.17,2089.0,5.72,True,4.8,6.79,1.19,2019-10-16 00:00:00,2025-07-05 00:00:00,11,11
0030,gt2,L,L,70.1764396094237,-146.74596065130277,13,-44.0,109.0,-7.7,-8.09,0.19,37.14,11.02,2089.0,5.72,True,4.8,6.79,1.19,2019-12-28 00:00:00,2025-09-16 00:00:00,13,13
0030,gt2,R,R,70.17654220571634,-146.74836896586817,13,-52.0,53.0,-9.01,-3.54,0.16,18.29,5.39,2089.0,5.72,True,4.8,6.79,1.19,2019-12-28 00:00:00,2025-09-16 00:00:00,13,13
0305,gt2,L,L,70.21681506386274,-162.04126606303987,9,-4.0,26.0,-0.61,0.43,0.01,9.08,3.7,2089.0,5.72,True,4.8,6.79,1.19,2019-04-18 00:00:00,2025-01-05 00:00:00,9,9
0305,gt2,R,R,70.21687946099327,-162.04362345315442,11,-224.0,249.0,-35.99,-5.86,0.02,88.05,29.93,2270.0,6.21,True,4.8,6.79,1.09,2019-04-18 00:00:00,2025-07-05 00:00:00,11,11
0320,gt1,L,L,71.18441647720702,-155.86672177640963,13,27.0,236.0,4.75,13.52,0.1,70.31,26.25,2089.0,5.72,True,4.8,6.79,1.19,2019-10-17 00:00:00,2025-07-06 00:00:00,13,13
0320,gt1,R,R,71.18453504354768,-155.8692141409511,12,-188.0,340.0,-32.92,-5.29,0.01,98.12,37.19,2089.0,5.72,True,4.8,6.79,1.19,2019-10-17 00:00:00,2025-07-06 00:00:00,12,12
0320,gt3,L,L,71.20669742469393,-156.0400652913384,13,78.0,266.0,15.72,22.4,0.15,89.99,35.96,1816.0,4.97,True,4.8,6.79,1.37,2020-07-16 00:00:00,2025-07-06 00:00:00,13,13
0320,gt3,R,R,71.206787432492,-156.04244241661206,11,-54.0,119.0,-11.48,-5.29,0.07,31.22,14.33,1725.0,4.72,True,4.8,6.79,1.44,2020-10-15 00:00:00,2025-07-06 00:00:00,11,11
0327,gt3,L,L,70.43125012308775,-150.16920518220107,11,22.0,319.0,3.57,22.57,0.13,112.02,43.58,2271.0,6.22,True,4.8,6.79,1.09,2019-04-19 00:00:00,2025-07-07 00:00:00,11,11
0327,gt3,R,R,70.43133980987206,-150.1665849438881,11,-28.0,334.0,-5.2,-5.54,0.01,93.82,38.15,1998.0,5.47,True,4.8,6.79,1.24,2020-01-17 00:00:00,2025-07-07 00:00:00,11,11
0342,gt1,L,L,70.01715759929856,-144.47522043769158,10,29.0,120.0,5.14,6.34,0.1,36.91,15.59,2088.0,5.72,True,4.8,6.79,1.19,2020-01-18 00:00:00,2025-10-06 00:00:00,10,10
0342,gt1,R,R,70.0173438128254,-144.46943926436873,10,210.0,210.0,36.76,21.66,0.39,53.95,22.17,2088.0,5.72,True,4.8,6.79,1.19,2020-01-18 00:00:00,2025-10-06 00:00:00,10,10
0342,gt2,L,L,70.03047983685306,-144.39400498096143,11,74.0,129.0,14.09,6.14,0.07,37.18,17.24,1907.0,5.22,True,4.8,6.79,1.3,2020-01-18 00:00:00,2025-04-08 00:00:00,11,11
0342,gt2,R,R,70.03061649627243,-144.38956144841907,13,10.0,311.0,1.75,9.92,0.05,77.52,29.29,2088.0,5.72,True,4.8,6.79,1.19,2020-01-18 00:00:00,2025-10-06 00:00:00,13,13
0342,gt3,L,L,70.0293588897486,-144.3075755618732,13,-53.0,133.0,-9.21,-6.45,0.07,41.83,15.91,2088.0,5.72,True,4.8,6.79,1.19,2020-01-18 00:00:00,2025-10-06 00:00:00,13,13
0342,gt3,R,R,70.02950152312053,-144.30290207648872,12,138.0,179.0,24.15,16.1,0.26,50.5,19.35,2088.0,5.72,True,4.8,6.79,1.19,2020-01-18 00:00:00,2025-10-06 00:00:00,12,12
0350,gt1,L,L,69.96167659992989,-144.92265147433974,11,-4.0,20.0,-0.81,0.02,0.0,6.26,2.61,1816.0,4.97,True,4.8,6.79,1.37,2019-04-21 00:00:00,2024-04-10 00:00:00,11,11
0350,gt1,R,R,69.96177768599844,-144.9249966487361,11,-22.0,31.0,-4.4,-0.98,0.04,8.98,3.75,1816.0,4.97,True,4.8,6.79,1.37,2019-04-21 00:00:00,2024-04-10 00:00:00,11,11
0350,gt3,L,L,69.983702874085,-145.08617306027074,12,-33.0,39.0,-6.27,-2.3,0.16,10.13,3.75,1907.0,5.22,True,4.8,6.79,1.3,2019-04-21 00:00:00,2024-07-10 00:00:00,12,12
0350,gt3,R,R,69.98381465792309,-145.0884818348748,12,-88.0,88.0,-16.91,-1.87,0.02,25.43,9.36,1907.0,5.22,True,4.8,6.79,1.3,2019-04-21 00:00:00,2024-07-10 00:00:00,12,12
0358,gt3,L,L,70.12599752708819,-162.2524955392363,8,-23.0,64.0,-3.86,-6.3,0.43,16.93,7.25,2180.0,5.97,True,4.8,6.79,1.14,2019-04-21 00:00:00,2025-04-09 00:00:00,8,8
0358,gt3,R,R,70.126093588284,-162.25024576377382,9,-1.0,34.0,-0.16,-2.28,0.1,14.57,6.19,1907.0,5.22,True,4.8,6.79,1.3,2020-01-19 00:00:00,2025-04-09 00:00:00,9,9
0373,gt1,L,L,71.13223008309262,-157.11152520016412,9,-144.0,313.0,-29.03,-15.04,0.06,107.32,51.56,1816.0,4.97,True,4.8,6.79,1.37,2020-01-20 00:00:00,2025-01-09 00:00:00,9,9
0373,gt1,R,R,71.13233676425803,-157.10901103882665,8,-80.0,247.0,-16.01,-19.91,0.15,88.0,46.72,1816.0,4.97,True,4.8,6.79,1.37,2020-01-20 00:00:00,2025-01-09 00:00:00,8,8
0373,gt2,L,L,71.17218047141728,-157.03663356393022,9,139.0,309.0,31.11,-8.33,0.02,106.02,54.21,1635.0,4.48,True,4.8,6.79,1.52,2020-07-19 00:00:00,2025-01-09 00:00:00,9,9
