track_id,gt_family,cluster_id,side,center_lat,center_lon,n_beams,NSM,SCE,EPR,LRR,LR2,LSE,LCI,TemporalSpan_days,ClusterTemporalSpanYears,ValidRegression,U_position_m,U_NSM_m,U_EPR_myr,first_date,last_date,initial_cycles,used_cycles
1242,gt1,R,R,70.26727675728321,-161.95631810334044,10,-11.0,33.0,-1.76,-0.04,0.0,10.45,4.27,2179.0,5.97,True,4.8,6.79,1.14,2019-12-17 00:00:00,2025-12-04 00:00:00,10,10
1250,gt3,L,L,70.0143093022534,-162.4608738703367,10,11.0,90.0,1.92,-2.07,0.02,32.56,13.14,2180.0,5.97,True,4.8,6.79,1.14,2019-12-17 00:00:00,2025-12-05 00:00:00,10,10
1250,gt3,R,R,70.01441389516854,-162.46317808662673,13,29.0,88.0,4.8,-0.36,0.0,31.85,10.11,2180.0,5.97,True,4.8,6.79,1.14,2019-12-17 00:00:00,2025-12-05 00:00:00,13,13
1257,gt2,L,L,71.33385626477477,-156.57748681574031,11,7.0,65.0,1.11,-2.42,0.07,20.1,6.73,2361.0,6.46,True,4.8,6.79,1.05,2019-06-19 00:00:00,2025-12-05 00:00:00,11,11
1257,gt2,R,R,71.33397281354652,-156.5749941001129,10,-25.0,31.0,-4.23,-3.89,0.49,8.59,3.25,2179.0,5.97,True,4.8,6.79,1.14,2019-12-18 00:00:00,2025-12-05 00:00:00,10,10
1265,gt1,L,L,71.24115296955814,-156.1031360450218,12,0.0,40.0,0.06,-2.72,0.25,10.85,3.29,2361.0,6.46,True,4.8,6.79,1.05,2019-06-20 00:00:00,2025-12-06 00:00:00,12,12
1265,gt1,R,R,71.24125198222914,-156.10560114690395,11,-16.0,38.0,-2.73,-4.51,0.66,7.09,2.45,2180.0,5.97,True,4.8,6.79,1.14,2019-12-18 00:00:00,2025-12-06 00:00:00,11,11
1265,gt2,L,L,71.2547710707356,-156.18871658542997,10,-22.0,36.0,-3.7,-5.04,0.75,6.15,2.37,2180.0,5.97,True,4.8,6.79,1.14,2019-12-18 00:00:00,2025-12-06 00:00:00,10,10
1265,gt2,R,R,71.25485707955099,-156.19120637303982,9,-26.0,26.0,-4.36,-4.15,0.71,5.35,2.35,2180.0,5.97,True,4.8,6.79,1.14,2019-12-18 00:00:00,2025-12-06 00:00:00,9,9
1265,gt3,L,L,71.26286140791937,-156.2766919782311,11,-22.0,22.0,-3.36,-2.82,0.77,3.44,1.17,2361.0,6.46,True,4.8,6.79,1.05,2019-06-20 00:00:00,2025-12-06 00:00:00,11,11
1265,gt3,R,R,71.26296206704548,-156.27906134544264,11,-10.0,24.0,-1.73,-3.15,0.49,6.84,2.44,2180.0,5.97,True,4.8,6.79,1.14,2019-12-18 00:00:00,2025-12-06 00:00:00,11,11
1287,gt2,L,L,69.96733039922073,-144.62769005682435,10,170.0,199.0,25.37,20.18,0.31,68.11,24.81,2452.0,6.71,True,4.8,6.79,1.01,2019-03-22 00:00:00,2025-12-07 00:00:00,10,10
1287,gt2,R,R,69.96741201872983,-144.62570881329387,10,23.0,167.0,3.73,4.6,0.03,60.1,22.88,2270.0,6.21,True,4.8,6.79,1.09,2019-09-20 00:00:00,2025-12-07 00:00:00,10,10
0129,gt1,L,L,70.8799531690822,-153.89443216484204,13,-16.0,317.0,-2.51,-18.62,0.2,79.08,24.35,2271.0,6.22,True,4.8,6.79,1.09,2019-01-05 00:00:00,2025-03-25 00:00:00,13,13
0129,gt1,R,R,70.88008168157451,-153.89144707989368,15,-189.0,292.0,-29.3,-17.8,0.17,88.3,23.51,2362.0,6.47,True,4.8,6.79,1.05,2019-01-05 00:00:00,2025-06-24 00:00:00,15,15
0129,gt2,L,L,70.88436719138438,-153.806430450106,14,-110.0,308.0,-17.7,-16.99,0.18,78.22,22.61,2271.0,6.22,True,4.8,6.79,1.09,2019-01-05 00:00:00,2025-03-25 00:00:00,14,14
0129,gt2,R,R,70.88445123387157,-153.8046976875212,12,-123.0,397.0,-19.82,-18.68,0.14,101.66,31.98,2271.0,6.22,True,4.8,6.79,1.09,2019-01-05 00:00:00,2025-03-25 00:00:00,12,12
0129,gt3,L,L,70.88634021490586,-153.7182315753573,13,-173.0,226.0,-27.83,-23.39,0.58,42.99,13.09,2271.0,6.22,True,4.8,6.79,1.09,2019-01-05 00:00:00,2025-03-25 00:00:00,13,13
0129,gt3,R,R,70.88643014043697,-153.71613368577823,12,-265.0,302.0,-42.6,-34.94,0.56,69.46,21.85,2271.0,6.22,True,4.8,6.79,1.09,2019-01-05 00:00:00,2025-03-25 00:00:00,12,12
1295,gt1,L,L,69.99059475602354,-145.1751175164409,6,6.0,17.0,2.12,0.08,0.0,6.84,7.39,1090.0,2.98,True,4.8,6.79,2.27,2021-12-16 00:00:00,2024-12-10 00:00:00,6,6
1295,gt1,R,R,69.9905992675882,-145.1750873994434,8,-52.0,142.0,-13.07,-3.24,0.01,45.71,30.76,1453.0,3.98,True,4.8,6.79,1.71,2021-03-18 00:00:00,2025-03-10 00:00:00,8,8
1295,gt2,L,L,70.02608986109966,-145.24491077938478,7,541.0,838.0,94.64,86.5,0.31,272.79,147.09,2089.0,5.72,True,4.8,6.79,1.19,2019-03-23 00:00:00,2024-12-10 00:00:00,7,7
1295,gt2,R,R,70.02615057230351,-145.24675625964923,7,159.0,182.0,37.55,40.93,0.56,59.02,41.58,1544.0,4.23,True,4.8,6.79,1.61,2020-12-17 00:00:00,2025-03-10 00:00:00,7,7
1295,gt3,L,L,70.01925040776965,-145.33134348749232,8,25.0,180.0,5.09,5.33,0.02,61.58,37.33,1816.0,4.97,True,4.8,6.79,1.37,2019-03-23 00:00:00,2024-03-12 00:00:00,8,8
1295,gt3,R,R,70.01942667437825,-145.3356922537982,8,44.0,127.0,10.34,-0.39,0.0,39.67,25.26,1544.0,4.23,True,4.8,6.79,1.61,2020-12-17 00:00:00,2025-03-10 00:00:00,8,8
1303,gt2,L,L,69.94482960308838,-162.5319793685856,10,-9.0,33.0,-1.54,-2.31,0.16,9.67,4.26,2179.0,5.97,True,4.8,6.79,1.14,2019-12-21 00:00:00,2025-12-08 00:00:00,10,10
1303,gt2,R,R,69.94491785498467,-162.52962998813092,10,-7.0,50.0,-1.1,-1.78,0.07,13.98,5.46,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,10,10
1303,gt3,L,L,69.98929467414852,-162.4626444874686,8,-48.0,100.0,-7.98,-5.12,0.08,37.06,17.49,2179.0,5.97,True,4.8,6.79,1.14,2019-12-21 00:00:00,2025-12-08 00:00:00,8,8
1303,gt3,R,R,69.98939637607613,-162.4602350319222,10,1.0,58.0,0.22,2.45,0.13,14.85,5.22,2270.0,6.21,True,4.8,6.79,1.09,2019-09-21 00:00:00,2025-12-08 00:00:00,10,10
1318,gt1,L,L,71.01829884926727,-157.3204796132232,11,12.0,27.0,2.5,-0.76,0.02,9.07,3.99,1816.0,4.97,True,4.8,6.79,1.37,2019-12-22 00:00:00,2024-12-11 00:00:00,11,11
1318,gt1,R,R,71.01840587560329,-157.31677259474162,10,2.0,20.0,0.33,0.47,0.02,6.78,2.6,2089.0,5.72,True,4.8,6.79,1.19,2019-09-22 00:00:00,2025-06-11 00:00:00,10,10
1318,gt2,L,L,71.05253566550547,-157.2439151321822,10,-35.0,61.0,-6.2,-2.42,0.04,22.15,9.15,2089.0,5.72,True,4.8,6.79,1.19,2019-03-24 00:00:00,2024-12-11 00:00:00,10,10
1318,gt2,R,R,71.05263463123666,-157.24172821569528,8,-59.0,96.0,-10.33,3.79,0.04,41.79,19.74,2089.0,5.72,True,4.8,6.79,1.19,2019-03-24 00:00:00,2024-12-11 00:00:00,8,8
1318,gt3,L,L,71.09531250238231,-157.1706695486159,9,-7.0,74.0,-1.37,-4.8,0.1,24.9,12.68,1816.0,4.97,True,4.8,6.79,1.37,2019-12-22 00:00:00,2024-12-11 00:00:00,9,9
1318,gt3,R,R,71.09544056847399,-157.16685773656388,9,-47.0,76.0,-8.62,-3.39,0.09,22.16,9.53,1998.0,5.47,True,4.8,6.79,1.24,2019-12-22 00:00:00,2025-06-11 00:00:00,9,9
1341,gt2,L,L,70.43877479238978,-151.5770790662679,13,118.0,126.0,17.63,7.11,0.21,31.06,9.15,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,13,13
1341,gt2,R,R,70.43885201317242,-151.57938285887852,12,-120.0,121.0,-17.91,-7.51,0.26,29.91,8.98,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,12,12
1341,gt3,L,L,70.43595012844864,-151.66560299276622,13,29.0,49.0,4.28,-1.48,0.05,14.29,4.08,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,13,13
1341,gt3,R,R,70.43603825089407,-151.6679927369296,14,-8.0,35.0,-1.13,-0.33,0.01,8.51,2.34,2452.0,6.71,True,4.8,6.79,1.01,2019-03-26 00:00:00,2025-12-11 00:00:00,14,14
